DATE,PCA1,PCA2
20190805,2986.5024555095442,9.136198761659934
20190806,2987.501197362337,8.233081622331136
20190807,2988.5018818707977,7.860037785540687
20190808,2989.5017485357275,8.242121015675705
20190809,2990.5018050816325,8.727038661888987
20190810,2991.501446116901,8.866889597498917
20190811,2992.501912464577,8.389277701046435
20190812,2993.500865934355,6.77943087941203
20190813,2994.501827863831,6.226172399643458
20190814,2995.501071085004,6.064485693606002
20190815,2996.501264407383,5.535616546062993
20190816,2997.501265791667,6.379455777874165
20190817,2998.5008323527254,5.667243104011289
20190818,2999.5008368680064,7.967715138103253
20190819,3000.502016710405,7.715113780704733
20190820,3001.501421793233,6.928149982388669
20190821,3002.502313873647,7.057849826521711
20190822,3003.502093652969,7.511567332849857
20190823,3004.502837893233,8.111907444595117
20190824,3005.502702488655,10.581263460798553
20190825,3006.5033940442845,11.081147798737117
20190826,3007.50272840646,10.834050681734768
20190827,3008.5028679474817,11.571627523087603
20190828,3009.5019486732344,10.04672171512178
20190829,3010.502286126979,7.9223105993523255
20190830,3011.5022592397945,8.802393281253124
20190831,3012.5028298195866,10.008103311443227
20190901,3013.5018038166236,7.795975434145516
20190902,3014.5019859616586,5.912582160266024
20190903,3015.501053018277,4.721999345089601
20190904,3016.501577576226,5.689187848453081
20190905,3017.5006117140438,3.9211921062268447
20190906,3018.5016262181452,2.341692092619515
20190907,3019.5003169230986,2.2794900153429385
20190908,3020.500801478858,1.1385009465497276
20190909,3021.500371036771,2.5237612342451357
20190910,3022.501469697916,3.969809676083305
20190911,3023.5007507219307,2.787520763777952
20190912,3024.5015059043944,5.453749040377549
20190913,3025.5008414181248,5.4400611269929335
20190914,3026.501640360475,5.2080618005723425
20190915,3027.501570296612,6.32032160154991
20190916,3028.5015997406554,4.261670535045337
20190917,3029.5005269895155,4.565585371573811
20190918,3030.5011939890974,2.8665415764489257
20190919,3031.500792598825,2.6498057052222563
20190920,3032.5014109962613,3.086022921950925
20190921,3033.50093707244,5.787113754244784
20190922,3034.500833547616,3.474715341656322
20190923,3035.4995747905923,0.6955963574832036
20190924,3036.5001719299216,0.8992501745020092
20190925,3037.4993161654384,0.4394940920397352
20190926,3038.500226010812,0.8875185720847347
20190927,3039.499740090607,2.4574856735742054
20190928,3040.5004330412885,1.3519683467571388
20190929,3041.4993368500873,2.227227514392997
20190930,3042.5004080734834,2.267765552465039
20191001,3043.499358354715,1.744931233380922
20191002,3044.5000834967614,-0.013193095384924636
20191003,3045.4993988021088,-2.2026148123610736
20191004,3046.499220676429,-2.988619203975086
20191005,3047.4989264666838,-1.9221154978732984
20191006,3048.499277208095,-3.0320226333451976
20191007,3049.4988357602488,-2.98072827823692
20191008,3050.4992551831238,-1.7280776695876736
20191009,3051.498718955787,-1.4672089223311482
20191010,3052.4996312838957,-0.7249534960022017
20191011,3053.49947442293,-0.18237156336531735
20191012,3054.5000845156756,1.3487801938527257
20191013,3055.499863624038,2.7699575530031666
20191014,3056.500333907654,1.999758337769914
20191015,3057.499264757891,-0.3918591675736729
20191016,3058.4997092989215,-0.06251731042985753
20191017,3059.498899331171,-0.8356085170948151
20191018,3060.4997958091844,-0.3871008432782297
20191019,3061.498756628993,-1.565150428228287
20191020,3062.4991513255045,-2.1961476926011456
20191021,3063.4991994065167,-1.2365149615271167
20191022,3064.499734614961,-1.5310679957436677
20191023,3065.498958569031,-1.1069173620754191
20191024,3066.4999907932906,-0.4245420091825922
20191025,3067.499481177674,0.3407870304792606
20191026,3068.50014579299,0.7657352367340304
20191027,3069.4990958402523,-1.281160937193499
20191028,3070.499361219714,-3.394029505286183
20191029,3071.498465441735,-4.37719228448459
20191030,3072.4984849026405,-5.62847249706096
20191031,3073.498035290886,-5.218159955217585
20191101,3074.4983784041906,-6.01063767882963
20191102,3075.4979689174907,-4.066810555502325
20191103,3076.4986937857648,-3.9053976300351834
20191104,3077.498003634919,-3.4436397022144987
20191105,3078.498906868972,-5.073525000927507
20191106,3079.498103017373,-5.292407739023007
20191107,3080.4985144459315,-5.700744129439464
20191108,3081.4979074089315,-6.274502428697222
20191109,3082.498410425098,-6.948802458478259
20191110,3083.497825604729,-6.700581020676729
20191111,3084.4981502899827,-8.360293935059431
20191112,3085.4978974848855,-6.869747878198684
20191113,3086.498631558723,-6.850668079042878
20191114,3087.4974083111956,-7.34065813654388
20191115,3088.4982141364962,-7.811367527949244
20191116,3089.4979534137638,-6.560235819226033
20191117,3090.4983256483247,-7.5900467115721675
20191118,3091.4977238298743,-6.327317242784833
20191119,3092.498462724594,-7.472555373572387
20191120,3093.4978866128404,-7.323839495045391
20191121,3094.498224530853,-7.7030578422267055
20191122,3095.497587278369,-6.6503128995400385
20191123,3096.4985438697768,-6.901707188887251
20191124,3097.4980105067443,-6.907068306749522
20191125,3098.49851808781,-6.330872973897215
20191126,3099.497520363002,-6.223280851073152
20191127,3100.4981770773556,-5.690525050555262
20191128,3101.497276359718,-6.073993139393913
20191129,3102.498306540743,-6.722070324419789
20191130,3103.4975063872807,-8.173223778078032
20191201,3104.4978102454515,-10.684644019382818
20191202,3105.4975478154956,-9.844963878906373
20191203,3106.4982949972873,-8.900662210838489
20191204,3107.497084448427,-8.529780349759406
20191205,3108.498110820794,-8.798037249592891
20191206,3109.4973108245067,-8.388293642512537
20191207,3110.4984022039134,-6.420804012840886
20191208,3111.497559452964,-6.833422035312864
20191209,3112.498057746907,-6.89972777350091
20191210,3113.4975216167695,-8.841877345593502
20191211,3114.4979737445683,-8.990622337683677
20191212,3115.4970358987703,-9.365140728476181
20191213,3116.4973021779515,-9.005383547409526
20191214,3117.497280083826,-7.308734758273937
20191215,3118.4982104549126,-6.566453074808914
20191216,3119.497383066995,-7.218269745479908
20191217,3120.4986467593844,-5.457517740097352
20191218,3121.4982040834693,-5.7220207638941485
20191219,3122.4988248825903,-5.765990182834923
20191220,3123.4977804551163,-5.563602591364793
20191221,3124.4982765179957,-6.2421259077914435
20191222,3125.4972541707175,-7.072566767115166
20191223,3126.4981594264755,-7.082076185954907
20191224,3127.497577123482,-7.0842477315191825
20191225,3128.4982174109537,-7.531542961775569
20191226,3129.4974580709422,-8.46732149075964
20191227,3130.4981963650353,-8.792504276282473
20191228,3131.497555229893,-9.622840644360657
20191229,3132.498151020569,-9.368693541118208
20191230,3133.4980654253995,-7.204691301836698
20191231,3134.4974430187976,-8.62252661800592
20200101,3135.4980976126826,-8.673801355125056
20200102,3136.4973977650843,-8.587933098707648
20200103,3137.498350128535,-7.838710437117118
20200104,3138.4977197603766,-8.387589789810834
20200105,3139.498823052523,-8.179898320298346
20200106,3140.497893575641,-7.424558077063336
20200107,3141.498352583705,-7.853816239052723
20200108,3142.497654218758,-6.813773387254434
20200109,3143.4985492916385,-5.516919038310849
20200110,3144.4979187218705,-6.160877145190291
20200111,3145.498828299911,-7.709989664583585
20200112,3146.498034628112,-7.307005312780422
20200113,3147.4983624581655,-7.8567524542594676
20200114,3148.497941751353,-6.5073636737508185
20200115,3149.498933744493,-5.581739628447444
20200116,3150.498538510372,-5.412268067923449
20200117,3151.498957901382,-6.832974131364532
20200118,3152.497828080559,-8.528183141389036
20200119,3153.4984961655464,-8.814487894378576
20200120,3154.497714562749,-9.639989852045233
20200121,3155.4984470188356,-8.494615963014663
20200122,3156.4981310221265,-9.059525667036286
20200123,3157.498214398762,-9.295548833519241
20200124,3158.4974973321223,-8.411877990259796
20200125,3159.498273222962,-8.70396375643897
20200126,3160.4978042052608,-7.649711869269696
20200127,3161.4978693053235,-7.865484892954193
20200128,3162.496899742524,-8.1766156536805
20200129,3163.498367119959,-7.686357560055868
20200130,3164.4975758148466,-6.768085799542678
20200131,3165.4985482342345,-4.590675227330058
20200201,3166.4982161274675,-3.7077390183769654
20200202,3167.498628337955,-4.330668034285704
20200203,3168.4975559895865,-5.023289402267702
20200204,3169.4980815483614,-7.165907682006338
20200205,3170.4986483489265,-7.177914545512904
20200206,3171.498923574458,-7.1195916167189885
20200207,3172.498833839796,-5.891261744683902
20200208,3173.4989381296655,-6.177921275395066
20200209,3174.497487161945,-5.378918193262521
20200210,3175.4978127256763,-5.290364459526744
20200211,3176.4978332373757,-6.06412288710221
20200212,3177.498869908508,-6.26828083482666
20200213,3178.497664871251,-6.743702390327197
20200214,3179.4990838956473,-5.892780068137327
20200215,3180.498792894483,-4.814896517336445
20200216,3181.49959515559,-3.021667006710554
20200217,3182.49906137749,-3.3447474200107794
20200218,3183.499326710371,-4.668789982552251
20200219,3184.498198056295,-5.829674983790543
20200220,3185.498995484337,-5.815171521227223
20200221,3186.4989195362687,-4.575057083631011
20200222,3187.4999618702495,-3.548206324629557
20200223,3188.4987772422683,-3.206301753749402
20200224,3189.4990797929568,-4.2022195923746
20200225,3190.4983967150183,-4.641190839099689
20200226,3191.4986466841983,-7.040998774371584
20200227,3192.4974036493004,-7.956119914978061
20200228,3193.498583583627,-6.571536877011464
20200229,3194.497583374625,-5.589302147158568
20200301,3195.4986707024145,-5.222839698977447
20200302,3196.4979861490683,-5.543624401360622
20200303,3197.4988025994353,-5.4120915935622875
20200304,3198.498321044819,-6.050536552404552
20200305,3199.4978994982594,-7.101508044131549
20200306,3200.4976659205167,-6.644639029293581
20200307,3201.4991571531245,-5.487961660376692
20200308,3202.498480814462,-4.807713438089909
20200309,3203.4992553816264,-4.742557241150642
20200310,3204.498138725172,-5.257726769616168
20200311,3205.499324912751,-1.6264118324645032
20200312,3206.4991889538396,-0.7455000291110498
20200313,3207.500045995159,-2.796084211849909
20200314,3208.4995968128533,-3.515381679363896
20200315,3209.5000914194134,-2.4930896844622397
20200316,3210.4996004627283,-1.250823322726259
20200317,3211.500521230151,-0.9855159630649575
20200318,3212.5004494855457,0.5434383387254278
20200319,3213.5008908336677,0.20092216173070288
20200320,3214.499975041079,-1.277658913199867
20200321,3215.4997711346914,-2.927643365735468
20200322,3216.4984980192967,-3.350200378879221
20200323,3217.499673461087,-2.92740086728396
20200324,3218.5001409434153,-2.7980649998504465
20200325,3219.501227609864,-2.2966992585623474
20200326,3220.50100310973,-2.1317340425387257
20200327,3221.501312934106,-0.7008663227093384
20200328,3222.500828347467,0.4861074819740936
20200329,3223.500431259501,-2.728806301169795
20200330,3224.499533299986,-5.595921190533224
20200331,3225.5004071972653,-3.671309714525758
20200401,3226.500490329763,-2.2554275239219304
20200402,3227.5009712120227,-1.7962763185020054
20200403,3228.500629208891,-0.705398811867354
20200404,3229.501453921177,1.1413847526086411
20200405,3230.5021615480473,3.6386019356341888
20200406,3231.501947229379,4.747095172879979
20200407,3232.501058260761,3.9028223960037383
20200408,3233.5023838831185,5.054549271218539
20200409,3234.5019702579048,5.008990986620127
20200410,3235.5029341590634,4.937130745602246
20200411,3236.5025653988596,4.900126795981365
20200412,3237.5026230133335,5.353666698271182
20200413,3238.501396928339,2.7322869796283173
20200414,3239.5014349182566,-1.4067424883984097
20200415,3240.5016324301832,1.675601884783293
20200416,3241.502716176754,4.912730595713377
20200417,3242.5017201761075,5.031874419482749
20200418,3243.5019597542196,3.3723415860343406
20200419,3244.5010927885996,3.653822486630824
20200420,3245.5010352684512,3.997432562433448
20200421,3246.5010625478644,4.861871235892766
20200422,3247.5027236168935,6.439138298374883
20200423,3248.502709410721,6.807333914659878
20200424,3249.5024569353045,5.5394019452664605
20200425,3250.50161857875,4.468049859200287
20200426,3251.5021171278713,4.562835980564369
20200427,3252.5015676689763,3.5869124588500227
20200428,3253.5005288477987,0.08026325029900638
20200429,3254.4996928939545,-0.5880671447799632
20200430,3255.500130198405,-0.11412687400881838
20200501,3256.500007024424,0.1933159114633063
20200502,3257.5003445040456,0.4328512128587705
20200503,3258.500066025317,1.2789885604376612
20200504,3259.501307536102,2.848635930605593
20200505,3260.5007419913527,2.0776672115311006
20200506,3261.5018074320506,3.972897035523694
20200507,3262.502110202877,4.944956265790656
20200508,3263.5030710362153,6.6072265878532095
20200509,3264.502204497694,7.366264338482907
20200510,3265.5017064486346,3.7693507706779137
20200511,3266.4998741506934,0.49272524932291084
20200512,3267.5009993241583,-0.5277943204285935
20200513,3268.5005487508606,-0.8764972271495872
20200514,3269.5016202289808,2.1709140619700023
20200515,3270.5020105858785,2.279114430452966
20200516,3271.5025863201045,2.4068725460347893
20200517,3272.5022335344074,4.233879986854163
20200518,3273.5034179057147,5.997578305496834
20200519,3274.502822201255,6.265594909218336
20200520,3275.503402718801,6.212218425249105
20200521,3276.5034314146505,7.840704429696709
20200522,3277.5030952228226,6.5337740228993315
20200523,3278.5016970989273,4.290486165988093
20200524,3279.502507791636,3.5660398261818935
20200525,3280.5024044264646,5.0874226233958275
20200526,3281.503711514666,7.527947237168981
20200527,3282.5031249562344,7.936997849403744
20200528,3283.5038965997846,7.944087617347259
20200529,3284.5035209458947,9.128759204515545
20200530,3285.504381585004,9.394783378174177
20200531,3286.5038491926607,8.605047145846576
20200601,3287.5047103944453,10.877793379000309
20200602,3288.504046894901,10.2618528164186
20200603,3289.503306656945,7.8545461385096225
20200604,3290.5005345786885,2.052987300116949
20200605,3291.500290391861,0.9484965206899827
20200606,3292.5010705975074,3.072252901990103
20200607,3293.5020943024756,3.154347616033275
20200608,3294.5011173874336,2.9659495965782816
20200609,3295.5021075097757,2.610926356195457
20200610,3296.50120571586,2.876161942222616
20200611,3297.501150130989,4.492540289557317
20200612,3298.5010035345404,7.376487344825835
20200613,3299.5029765926774,9.91479747868225
20200614,3300.501800802489,6.09480678566629
20200615,3301.5018776982397,5.0395045380172565
20200616,3302.5008939916916,4.8548354048874
20200617,3303.5017762350944,4.782951190067615
20200618,3304.5013559536055,6.349596084202036
20200619,3305.502264941151,6.82464342713013
20200620,3306.50200627455,7.918040772778131
20200621,3307.5022537823315,6.6143430964233305
20200622,3308.5021599463216,7.637170507644582
20200623,3309.504658227157,12.727357559161828
20200624,3310.5045803865614,14.123996931652183
20200625,3311.505143675404,13.649035788792483
20200626,3312.5038849113225,13.010401711141498
20200627,3313.5033432793534,10.63780956440663
20200628,3314.5017687751824,9.067220654218202
20200629,3315.5024336020106,7.507140566268731
20200630,3316.5019309370036,6.870820849861783
20200701,3317.501967400367,7.492552244521336
20200702,3318.5016510691094,7.09625177566258
20200703,3319.502538647037,6.000466437403327
20200704,3320.5017562308785,6.046679785101482
20200705,3321.50220532851,8.06765254000772
20200706,3322.5024188071984,7.765389574044153
20200707,3323.5031605216172,6.268991493507446
20200708,3324.5024488174313,5.4525406430065715
20200709,3325.5034688771884,8.02764336539179
20200710,3326.5021345509304,8.02076203541365
20200711,3327.503141191337,7.282092897675454
20200712,3328.503335444555,8.213622363678523
20200713,3329.504756878894,10.438931944690335
20200714,3330.502770007086,6.394528257173695
20200715,3331.5027272610896,6.508514969361452
20200716,3332.5008415359807,4.7018645453347885
20200717,3333.5022890517066,5.886932228848508
20200718,3334.5031331854334,7.6696853649988785
20200719,3335.504172905901,8.64211159041661
20200720,3336.5034008944276,9.835526209707318
20200721,3337.5042972100855,10.7242181985345
20200722,3338.503841986916,9.542590785058033
20200723,3339.504303765585,9.997051116904009
20200724,3340.5029601534516,7.7623343624727585
20200725,3341.5030026558416,7.656394036820533
20200726,3342.5021966800305,7.602742075129642
20200727,3343.503699386267,9.367231507181527
20200728,3344.503012254656,9.618804843049702
20200729,3345.504243474541,9.985392864973266
20200730,3346.5043743261667,12.581406389838875
20200731,3347.5047987379767,14.368019399900174
20200801,3348.5028511101664,11.646378115146375
20200802,3349.5028896463373,6.998633069878689
20200803,3350.502245376647,6.3943699949084305
20200804,3351.503398558194,7.554192168067793
20200805,3352.503486927806,9.273996045339945
20200806,3353.5048966540526,12.068744579505793
20200807,3354.5046528750136,14.360261583085553
20200808,3355.504915331854,14.426968923951506
20200809,3356.5039951364524,13.657503653607783
20200810,3357.504442770136,12.740890103089349
20200811,3358.5035306446407,11.716461181629956
20200812,3359.5034997421317,11.318843110846734
20200813,3360.5020891720633,9.747690597018027
20200814,3361.502363939395,8.752185263756877
20200815,3362.502605147798,8.47650503289847
20200816,3363.5033178381273,9.384248053281617
20200817,3364.502264889983,7.824314132655669
20200818,3365.5025613547077,7.706773186176289
20200819,3366.5018165930014,8.397225098139577
20200820,3367.503090060429,10.620345391813236
20200821,3368.50281322304,11.247084539191318
20200822,3369.502785139539,8.714123807280213
20200823,3370.5020488418886,7.060065166670255
20200824,3371.50272982581,6.295453818313932
20200825,3372.501370715192,6.43900334459823
20200826,3373.5013619691854,6.144525215635946
20200827,3374.5017646455562,6.617056861171282
20200828,3375.501765717054,5.383336501813636
20200829,3376.5008728842986,4.037461357857158
20200830,3377.5008385111287,2.839004396109146
20200831,3378.500818588771,3.050128661734297
20200901,3379.5020013059366,3.4894107107925114
20200902,3380.501661286169,5.1051943581980765
20200903,3381.5023952626543,4.388808200506721
20200904,3382.50211400893,5.855389478938362
20200905,3383.502367595702,6.397329558020973
20200906,3384.501364173768,4.491681676044819
20200907,3385.502362966621,4.510067150098118
20200908,3386.501817284563,5.330133347606008
20200909,3387.5025097759535,5.945819193696103
20200910,3388.502212032974,6.4707250897629045
20200911,3389.502762535798,6.188662226696728
20200912,3390.5024802078187,6.993430345882109
20200913,3391.503317198709,7.765468446191422
20200914,3392.5031839430994,8.950805177373391
20200915,3393.503730717526,9.942396922508117
20200916,3394.5025737365504,8.354504450119729
20200917,3395.5026483817783,6.291297277207455
20200918,3396.5018427331343,6.093779053916029
20200919,3397.5019759707357,6.193960737446165
20200920,3398.5012990865544,5.899105369355938
20200921,3399.5019363895008,5.866536310040807
20200922,3400.501006019578,5.175647104740339
20200923,3401.5009917668976,3.579414147466207
20200924,3402.50031775716,2.758306057481752
20200925,3403.5001473871416,-0.1286206022665577
20200926,3404.4991281890652,-1.4197971061169476
20200927,3405.50007913445,-0.5785798224998713
20200928,3406.499618517515,-1.3228147405811224
20200929,3407.500690369485,0.20467352596084742
20200930,3408.4999608670987,1.1527490686402162
20201001,3409.500020743708,-0.004371994915520094
20201002,3410.499300562453,-0.7933453556700978
20201003,3411.499447116803,-0.8411846750166263
20201004,3412.498828682059,-0.25698357308862807
20201005,3413.4999026434343,-0.479045065706003
20201006,3414.498856335871,-0.5800489885463187
20201007,3415.4999826614257,-1.1522639929808256
20201008,3416.499532390513,-0.6645503508003126
20201009,3417.500192128642,-0.11564707889180603
20201010,3418.4994316501907,-1.4441892958841929
20201011,3419.500180487321,-2.4956852350725938
20201012,3420.4991004140284,-3.649744023822009
20201013,3421.499719749052,-3.4630208538746747
20201014,3422.4988689208767,-3.062010636811508
20201015,3423.4996333558265,-3.7368587375067697
20201016,3424.4987833911837,-3.964874671295872
20201017,3425.499443327284,-4.408810249660382
20201018,3426.4992380886215,-3.5345084322626428
20201019,3427.500191690331,-2.4366440104591605
20201020,3428.4988230445197,-2.940389564820182
20201021,3429.4997010544357,-0.5529602302508159
20201022,3430.4995320230664,-0.029422280590710503
20201023,3431.4996254048274,-1.635930923649592
20201024,3432.498898672544,-2.896899795031698
20201025,3433.499167589478,-2.3134346346404713
20201026,3434.4986818111247,-3.0588183031213565
20201027,3435.499356924549,-3.3696187765489864
20201028,3436.4985861364985,-2.7118408253551034
20201029,3437.4991649908334,-2.9796836751657234
20201030,3438.498871635271,-2.675252490608092
20201031,3439.499804709045,-1.2541259498718955
20201101,3440.4985715293296,-2.615644342719715
20201102,3441.4995312541287,-0.4415025503744672
20201103,3442.4990668077226,-1.8974885918823863
20201104,3443.49956408879,-4.031303425407334
20201105,3444.498992141256,-4.140540614458265
20201106,3445.4995327094075,-2.7977712428916885
20201107,3446.49864509868,-2.6266832337995534
20201108,3447.4992062763704,-3.683954884999237
20201109,3448.4985768003025,-3.8746888025236266
20201110,3449.499292042532,-3.9196637194199107
20201111,3450.498293169796,-4.786914843283618
20201112,3451.4991406116424,-4.3060126118582485
20201113,3452.4985555616367,-3.812543735520069
20201114,3453.499323133605,-3.0448374151090687
20201115,3454.498198772344,-3.078327368561118
20201116,3455.4990413223786,-4.010173421112674
20201117,3456.498590558953,-3.996454268708947
20201118,3457.499660955742,-2.3786765489347794
20201119,3458.4986486737835,-4.5180002110811746
20201120,3459.498977992269,-6.498488944203084
20201121,3460.4980368748984,-6.997108237327975
20201122,3461.4991788501284,-5.747584568087266
20201123,3462.498673933169,-5.713781149078779
20201124,3463.498711063068,-6.320386688422849
20201125,3464.498070442547,-6.287833462667702
20201126,3465.498201773633,-7.067746512118839
20201127,3466.497440465635,-7.950981014872735
20201128,3467.4982676651016,-8.632426132995715
20201129,3468.497344625237,-9.146853966049106
20201130,3469.498225814543,-9.405982167231114
20201201,3470.4979914385403,-8.913531837857585
20201202,3471.4983277039064,-9.847475144956562
20201203,3472.4969703793977,-9.647513503340107
20201204,3473.497777627934,-9.104565371177452
20201205,3474.497501968184,-8.2970619968569
20201206,3475.498070360114,-8.888034105752025
20201207,3476.4974805882885,-8.786620490732007
20201208,3477.4981633097486,-9.39637943760998
20201209,3478.4975443383773,-9.491764179194027
20201210,3479.4977693258734,-9.471160200594225
20201211,3480.496665173665,-9.171915724981904
20201212,3481.4982231734793,-7.822615670185126
20201213,3482.4972190640765,-8.32038595223606
20201214,3483.497806020994,-7.560834686415781
20201215,3484.497117725765,-7.948344322151694
20201216,3485.4981545587325,-7.3784208045158675
20201217,3486.4975205382507,-6.62746867360493
20201218,3487.4982328591977,-6.92282228588876
20201219,3488.4972036121217,-7.468039748444287
20201220,3489.498394769689,-7.14955978858071
20201221,3490.4972674519668,-7.757545056934493
20201222,3491.498085975185,-5.99077926388772
20201223,3492.4977077331205,-5.720433553173972
20201224,3493.497864703135,-7.484778874484675
20201225,3494.4975459985544,-8.897153552705014
20201226,3495.49815594537,-9.618967845806928
20201227,3496.49616380551,-10.203415906746148
20201228,3497.4973485293885,-9.659550413876858
20201229,3498.496898469937,-9.03590335492249
20201230,3499.4982534625124,-8.875778212125054
20201231,3500.497229913595,-9.883119895629175
20210101,3501.5011774470877,-9.296294278431365
20210102,3502.500567945681,-9.223432011281325
20210103,3503.5013107555424,-9.228958476099955
20210104,3504.5002815684165,-9.511736604647039
20210105,3505.5009356124283,-9.699403494840952
20210106,3506.5002238349007,-10.348031673340408
20210107,3507.500827150241,-10.373481264917178
20210108,3508.499863629848,-11.122305573109136
20210109,3509.5006241785377,-10.940382754713962
20210110,3510.50013470012,-10.742569885103924
20210111,3511.5008391589363,-10.90759419473401
20210112,3512.4997732747433,-10.3758804526122
20210113,3513.5009116520123,-9.560422492019576
20210114,3514.4998313792566,-10.474179572994796
20210115,3515.500928987687,-11.065004918229317
20210116,3516.500112593025,-11.932587110810395
20210117,3517.5006434772404,-11.759793933809249
20210118,3518.5002550584177,-10.57921867419993
20210119,3519.5009360563163,-9.231839439275323
20210120,3520.5003275059535,-7.202442627906009
20210121,3521.501223935895,-5.983069846830324
20210122,3522.5006411749855,-6.407098564321956
20210123,3523.50117153666,-7.8893790094684935
20210124,3524.499997737523,-8.670262244396376
20210125,3525.5008830599945,-9.335643560398802
20210126,3526.5004750105727,-9.820874641150896
20210127,3527.5008398477476,-9.666835460178444
20210128,3528.499738904775,-8.507440366396388
20210129,3529.500664093932,-7.292147175763022
20210130,3530.5005127108125,-8.225555851661287
20210131,3531.501181854128,-9.07454036773588
20210201,3532.500298433926,-8.568699139508333
20210202,3533.5008453098126,-7.799997917867955
20210203,3534.5000578468207,-6.365098363783561
20210204,3535.501544572271,-6.103856296905455
20210205,3536.50135077678,-5.594299964153439
20210206,3537.500939408703,-7.942654581619351
20210207,3538.4999734569647,-10.069388772788605
20210208,3539.5007651069864,-10.651676995406891
20210209,3540.500006366816,-10.735819407488854
20210210,3541.500847873256,-11.100784203872337
20210211,3542.499849249958,-11.304288166013542
20210212,3543.500622351221,-10.701025694077895
20210213,3544.500178555463,-9.681015313065593
20210214,3545.5017241946007,-8.468078990677672
20210215,3546.500720568496,-8.603886280930539
20210216,3547.501578855594,-6.564992121242167
20210217,3548.5010664209767,-5.939476147405479
20210218,3549.5016586536294,-6.08004384856137
20210219,3550.5013724859746,-4.992634184328288
20210220,3551.5026710946477,-2.3589145634183164
20210221,3552.502141967656,-1.6058842778078097
20210222,3553.502763743396,-2.0948014352611914
20210223,3554.5022311637767,-1.4581557204975568
20210224,3555.5032172174033,-0.032054711893939825
20210225,3556.503001773257,-0.10910924797523025
20210226,3557.5032112286463,-1.1359103894430933
20210227,3558.5020828231864,-4.01159229494821
20210228,3559.5024598241616,-2.77828197906493
20210301,3560.502397309545,-2.8851718930428185
20210302,3561.5032383555445,-1.1909478299794496
20210303,3562.502448501218,-2.945772457383057
20210304,3563.502348195034,-4.60196542776613
20210305,3564.501463902092,-5.122056754621983
20210306,3565.5021639068364,-4.781078584611841
20210307,3566.5020313621135,-4.53411618225179
20210308,3567.5027056863364,-4.519039703901353
20210309,3568.501871164335,-5.877604262898236
20210310,3569.502427995303,-6.167582792222474
20210311,3570.500999105876,-4.8336119946083524
20210312,3571.501828314438,-4.82869439566737
20210313,3572.5006119054524,-5.008585567783337
20210314,3573.5018816187585,-6.097896353013642
20210315,3574.501308478728,-4.991503563025361
20210316,3575.50194577804,-5.499814962661858
20210317,3576.5015900731814,-5.680771940470477
20210318,3577.5021126425745,-6.552684626125371
20210319,3578.501533996292,-5.254483788683931
20210320,3579.5027128119473,-5.597047035703978
20210321,3580.5019476593334,-5.8319325161115785
20210322,3581.502432255933,-5.405292026343714
20210323,3582.502985205101,-2.4193932765446227
20210324,3583.5037549274457,-0.6693906497121511
20210325,3584.5030086798943,-0.8431757551378207
20210326,3585.503565743911,-0.44372335134044194
20210327,3586.5023895574595,-2.0197789090250553
20210328,3587.5036787056597,-1.5401351667808245
20210329,3588.503940994895,2.552981832394197
20210330,3589.5051054894175,4.564099957402662
20210331,3590.5048290014747,5.221747142390351
20210401,3591.504642603126,3.657018708379597
20210402,3592.5028467153024,-1.1215438635485833
20210403,3593.503613940109,-2.079531427852976
20210404,3594.5033901183633,-1.657968821623529
20210405,3595.502969445075,-2.447625239628523
20210406,3596.5017138522308,-5.73476119552444
20210407,3597.502454792939,-6.058822539239133
20210408,3598.503272907241,-2.825796041899848
20210409,3599.5035952990474,-1.0312027198751053
20210410,3600.5022169721415,-1.561313747193274
20210411,3601.5022476246195,-3.353997619769402
20210412,3602.5020704639683,-4.176671486560103
20210413,3603.5033234253715,-4.411717170711858
20210414,3604.5027641310917,-3.4380793449579534
20210415,3605.5035935783308,-2.4688913235760412
20210416,3606.502939168826,-0.8266092917570371
20210417,3607.5036551815137,-0.8042550788396405
20210418,3608.5031480047437,-1.1750069070086089
20210419,3609.5041701176015,-0.969818646689443
20210420,3610.5037356370885,1.2615966970134154
20210421,3611.504197757793,1.6533846413684024
20210422,3612.5038396465934,1.4221343495731682
20210423,3613.504557454209,2.4971584648768306
20210424,3614.5045861733815,2.461518121547376
20210425,3615.5043424973373,1.544703177704699
20210426,3616.5038407678585,1.1993305796127625
20210427,3617.5045802843706,1.3561325169856302
20210428,3618.5039194179917,1.1718641101101448
20210429,3619.503299614971,-1.0958950717064737
20210430,3620.5027381105465,-0.7716638639802791
20210501,3621.5033519164754,-0.19488150765789225
20210502,3622.503092401894,-0.4753578567372485
20210503,3623.5041713881656,-0.09400062948965093
20210504,3624.5027100230764,0.07217777304643658
20210505,3625.5028852831965,-0.821090849411092
20210506,3626.502499786471,-1.8354141733670937
20210507,3627.5037552609356,-0.23310685857400815
20210508,3628.5038182291755,2.0014455593476224
20210509,3629.5046455081756,5.233717794531554
20210510,3630.503913232933,4.152404627255667
20210511,3631.504380828126,1.957558438995758
20210512,3632.5035369977304,1.5391193233440874
20210513,3633.5038495703666,1.34476560407833
20210514,3634.50307870665,1.3620975478482784
20210515,3635.5032156982234,-0.016515952852841576
20210516,3636.5029951507677,0.9702030497671754
20210517,3637.5034565095993,0.14164676120393072
